invoiceno,invoicedate,customerid
576855,2011-11-16 15:51:00,17757
C576856,2011-11-16 15:51:00,16912
576857,2011-11-16 15:52:00,12748
C576858,2011-11-16 15:52:00,17183
576859,2011-11-16 15:56:00,18167
576860,2011-11-16 15:58:00,17602
576861,2011-11-16 16:00:00,18041
576862,2011-11-16 16:06:00,14825
576863,2011-11-16 16:06:00,12626
576864,2011-11-16 16:06:00,12748
576865,2011-11-16 16:08:00,12748
C576866,2011-11-16 16:09:00,16278
576867,2011-11-16 16:18:00,13012
C576868,2011-11-16 16:19:00,18263
576869,2011-11-16 16:20:00,12500
C576870,2011-11-16 16:21:00,14907
C576871,2011-11-16 16:23:00,14441
576872,2011-11-16 16:26:00,13238
576873,2011-11-16 16:30:00,17835
576874,2011-11-16 16:30:00,15432
576875,2011-11-16 16:32:00,15805
576876,2011-11-16 16:42:00,16804
576877,2011-11-16 16:43:00,16804
576878,2011-11-16 16:49:00,18059
576879,2011-11-16 16:52:00,18006
576880,2011-11-16 17:03:00,14911
576881,2011-11-16 17:10:00,14673
576888,2011-11-16 17:16:00,14948
576889,2011-11-16 17:24:00,12748
576890,2011-11-16 17:25:00,12662
576891,2011-11-16 17:26:00,12662
576892,2011-11-17 08:20:00,15737
576893,2011-11-17 08:29:00,12481
576894,2011-11-17 08:35:00,12681
576895,2011-11-17 08:40:00,12356
576896,2011-11-17 08:41:00,14735
576897,2011-11-17 08:41:00,17828
C576898,2011-11-17 08:47:00,17828
576899,2011-11-17 08:49:00,14911
576900,2011-11-17 08:53:00,15489
576901,2011-11-17 08:54:00,16929
576902,2011-11-17 08:56:00,17330
C576903,2011-11-17 09:15:00,12712
576904,2011-11-17 09:25:00,14931
576905,2011-11-17 09:31:00,13308
576906,2011-11-17 09:33:00,18225
576907,2011-11-17 09:34:00,12610
C576908,2011-11-17 09:39:00,12670
576909,2011-11-17 09:49:00,12471
576910,2011-11-17 09:51:00,12477
576911,2011-11-17 10:01:00,17461
576912,2011-11-17 10:01:00,13756
576913,2011-11-17 10:02:00,13756
576914,2011-11-17 10:09:00,15124
576915,2011-11-17 10:21:00,17461
576916,2011-11-17 10:24:00,14655
576917,2011-11-17 10:40:00,17613
C576918,2011-11-17 10:40:00,14102
C576919,2011-11-17 10:44:00,15529
576920,2011-11-17 10:49:00,13871
576922,2011-11-17 10:51:00,17613
C576921,2011-11-17 10:51:00,17613
576923,2011-11-17 10:52:00,12753
576924,2011-11-17 10:53:00,17419
C576925,2011-11-17 10:54:00,14102
576926,2011-11-17 10:59:00,14113
576927,2011-11-17 11:02:00,12567
576928,2011-11-17 11:04:00,14102
576929,2011-11-17 11:09:00,16638
576930,2011-11-17 11:09:00,14834
576931,2011-11-17 11:10:00,13028
576932,2011-11-17 11:12:00,15443
576933,2011-11-17 11:29:00,15529
576941,2011-11-17 11:34:00,12562
576948,2011-11-17 11:45:00,14515
576958,2011-11-17 11:48:00,14515
576971,2011-11-17 11:51:00,14032
C576968,2011-11-17 11:51:00,13668
C576974,2011-11-17 11:52:00,12474
576984,2011-11-17 11:54:00,14332
576995,2011-11-17 11:59:00,16298
577000,2011-11-17 12:00:00,17716
577008,2011-11-17 12:02:00,16869
577009,2011-11-17 12:05:00,12749
577010,2011-11-17 12:11:00,15506
577011,2011-11-17 12:19:00,15657
577016,2011-11-17 12:21:00,17095
577018,2011-11-17 12:25:00,12971
577019,2011-11-17 12:30:00,14112
577020,2011-11-17 12:32:00,17147
577021,2011-11-17 12:39:00,12931
577022,2011-11-17 12:42:00,13668
577023,2011-11-17 12:43:00,16186
577024,2011-11-17 12:47:00,14704
577025,2011-11-17 12:54:00,16161
577026,2011-11-17 12:55:00,17237
577027,2011-11-17 12:56:00,12647
577028,2011-11-17 12:59:00,17080
577029,2011-11-17 12:59:00,15563
577030,2011-11-17 12:59:00,14060
577031,2011-11-17 13:00:00,15298
577032,2011-11-17 13:07:00,13160
577033,2011-11-17 13:16:00,17797
577034,2011-11-17 13:16:00,12847
577035,2011-11-17 13:21:00,15187
577036,2011-11-17 13:21:00,17797
577037,2011-11-17 13:27:00,-1
577038,2011-11-17 13:30:00,14796
577039,2011-11-17 13:30:00,12539
C577040,2011-11-17 13:31:00,15864
577041,2011-11-17 13:32:00,15864
C577042,2011-11-17 13:35:00,13894
577043,2011-11-17 13:38:00,14282
577044,2011-11-17 13:45:00,17428
577045,2011-11-17 13:46:00,17428
577046,2011-11-17 13:46:00,12449
577047,2011-11-17 13:48:00,13014
577048,2011-11-17 13:50:00,13247
577049,2011-11-17 13:58:00,17397
577050,2011-11-17 13:59:00,14191
577051,2011-11-17 14:02:00,14034
577052,2011-11-17 14:08:00,17397
577053,2011-11-17 14:17:00,13001
577054,2011-11-17 14:19:00,13815
577055,2011-11-17 14:22:00,15189
577056,2011-11-17 14:24:00,17985
577057,2011-11-17 14:26:00,12748
577058,2011-11-17 14:29:00,18122
577059,2011-11-17 14:30:00,13704
577060,2011-11-17 14:36:00,14397
577061,2011-11-17 14:40:00,14911
577062,2011-11-17 14:40:00,18221
577063,2011-11-17 14:41:00,17183
577064,2011-11-17 14:43:00,16656
577065,2011-11-17 14:46:00,13890
577067,2011-11-17 14:49:00,12704
C577066,2011-11-17 14:49:00,15563
577068,2011-11-17 14:50:00,15563
577069,2011-11-17 14:51:00,12704
C577070,2011-11-17 14:54:00,12704
577071,2011-11-17 14:56:00,13969
577072,2011-11-17 15:02:00,15089
C577073,2011-11-17 15:02:00,14359
577074,2011-11-17 15:04:00,15399
577076,2011-11-17 15:08:00,14362
C577075,2011-11-17 15:08:00,14456
577077,2011-11-17 15:16:00,17799
577078,2011-11-17 15:17:00,-1
577079,2011-11-17 15:22:00,14416
577080,2011-11-17 15:24:00,17001
C577081,2011-11-17 15:24:00,18230
577082,2011-11-17 15:31:00,15811
577083,2011-11-17 15:34:00,15287
577084,2011-11-17 15:41:00,16626
577085,2011-11-17 15:47:00,12997
577086,2011-11-17 15:50:00,16070
577087,2011-11-17 15:55:00,12464
577088,2011-11-17 15:59:00,15267
577089,2011-11-17 15:59:00,12841
577090,2011-11-17 16:02:00,13828
577091,2011-11-17 16:29:00,16531
577092,2011-11-17 16:35:00,15136
577093,2011-11-17 16:37:00,13089
577094,2011-11-17 16:39:00,15435
577095,2011-11-17 16:39:00,15867
C577096,2011-11-17 16:40:00,17095
577097,2011-11-17 16:42:00,17243
577098,2011-11-17 16:43:00,16839
577099,2011-11-17 16:48:00,13313
577100,2011-11-17 16:51:00,16009
577101,2011-11-17 16:51:00,13138
577102,2011-11-17 17:01:00,-1
577103,2011-11-17 17:08:00,15081
577104,2011-11-17 17:13:00,12747
577105,2011-11-17 17:16:00,16076
577106,2011-11-17 17:18:00,14456
577107,2011-11-17 17:30:00,16558
577108,2011-11-17 17:34:00,15983
577109,2011-11-17 17:50:00,16042
577110,2011-11-17 17:53:00,14234
577111,2011-11-17 17:55:00,-1
577112,2011-11-17 17:55:00,-1
577113,2011-11-17 17:58:00,-1
577114,2011-11-17 17:59:00,-1
577115,2011-11-17 18:02:00,-1
577116,2011-11-17 18:04:00,-1
577117,2011-11-17 18:04:00,-1
577118,2011-11-17 18:05:00,-1
577119,2011-11-17 18:08:00,-1
577120,2011-11-17 18:09:00,-1
577121,2011-11-17 18:29:00,12681
577122,2011-11-17 18:33:00,-1
577123,2011-11-17 18:34:00,-1
577124,2011-11-17 18:41:00,-1
577125,2011-11-17 18:43:00,12445
577126,2011-11-17 19:22:00,12406
577127,2011-11-17 19:27:00,16871
577128,2011-11-17 19:48:00,14508
577129,2011-11-17 19:52:00,15602
577130,2011-11-17 19:58:00,15861
C577131,2011-11-17 20:01:00,15861
577132,2011-11-18 08:21:00,13599
577133,2011-11-18 08:47:00,13962
577134,2011-11-18 08:56:00,14434
577135,2011-11-18 08:56:00,12427
577136,2011-11-18 08:57:00,17163
577137,2011-11-18 08:59:00,14110
577138,2011-11-18 09:03:00,13079
577139,2011-11-18 09:04:00,16500
577140,2011-11-18 09:10:00,13269
577141,2011-11-18 09:11:00,13269
577142,2011-11-18 09:19:00,13985
577143,2011-11-18 09:31:00,13200
577144,2011-11-18 09:35:00,-1
577145,2011-11-18 09:35:00,-1
577146,2011-11-18 09:42:00,16414
C577147,2011-11-18 09:42:00,13396
577148,2011-11-18 09:43:00,13941
C577149,2011-11-18 09:44:00,17034
577150,2011-11-18 09:48:00,-1
C577151,2011-11-18 09:50:00,12781
577152,2011-11-18 09:53:00,14277
C577153,2011-11-18 09:54:00,13266
C577154,2011-11-18 09:55:00,15502
577155,2011-11-18 09:56:00,13050
577156,2011-11-18 09:57:00,13471
577157,2011-11-18 09:58:00,12451
577158,2011-11-18 09:58:00,16293
C577159,2011-11-18 09:58:00,15406
577160,2011-11-18 10:05:00,16134
577161,2011-11-18 10:18:00,18210
577162,2011-11-18 10:24:00,13323
577165,2011-11-18 10:27:00,13171
C577163,2011-11-18 10:27:00,16678
C577164,2011-11-18 10:28:00,16678
577166,2011-11-18 10:37:00,12936
577167,2011-11-18 10:41:00,16511
577168,2011-11-18 10:42:00,12603
577169,2011-11-18 10:42:00,14641
577170,2011-11-18 10:46:00,13456
577171,2011-11-18 10:52:00,17159
577172,2011-11-18 10:56:00,17760
577173,2011-11-18 10:57:00,14849
577174,2011-11-18 10:58:00,17841
577175,2011-11-18 10:58:00,14849
577176,2011-11-18 11:07:00,13305
577177,2011-11-18 11:10:00,12748
577178,2011-11-18 11:10:00,12618
577179,2011-11-18 11:20:00,18061
577180,2011-11-18 11:27:00,12380
577181,2011-11-18 11:35:00,-1
577182,2011-11-18 11:39:00,16945
C577196,2011-11-18 11:45:00,16924
577202,2011-11-18 11:47:00,12989
577209,2011-11-18 11:49:00,15621
577217,2011-11-18 11:53:00,17324
577218,2011-11-18 12:02:00,13117
C577227,2011-11-18 12:06:00,14527
577228,2011-11-18 12:07:00,12391
577230,2011-11-18 12:08:00,18034
577231,2011-11-18 12:08:00,-1
577235,2011-11-18 12:09:00,14367
577251,2011-11-18 12:18:00,-1
577252,2011-11-18 12:22:00,18034
577256,2011-11-18 12:25:00,15530
577258,2011-11-18 12:27:00,16764
577263,2011-11-18 12:31:00,-1
577264,2011-11-18 12:32:00,-1
577265,2011-11-18 12:33:00,-1
577286,2011-11-18 12:39:00,14606
577289,2011-11-18 12:39:00,12931
577295,2011-11-18 12:46:00,12682
577296,2011-11-18 12:47:00,17286
577297,2011-11-18 12:48:00,14593
577298,2011-11-18 12:49:00,14299
577299,2011-11-18 12:52:00,12498
577300,2011-11-18 12:53:00,16924
577301,2011-11-18 12:53:00,12498
577302,2011-11-18 12:57:00,17904
577303,2011-11-18 13:02:00,14390
577304,2011-11-18 13:04:00,-1
577305,2011-11-18 13:06:00,-1
577306,2011-11-18 13:06:00,-1
577307,2011-11-18 13:06:00,-1
577308,2011-11-18 13:14:00,15088
577309,2011-11-18 13:14:00,15933
577310,2011-11-18 13:15:00,13516
577311,2011-11-18 13:16:00,18225
577312,2011-11-18 13:18:00,17049
577313,2011-11-18 13:21:00,14342
577314,2011-11-18 13:23:00,12444
577315,2011-11-18 13:25:00,17811
577316,2011-11-18 13:30:00,12578
577317,2011-11-18 13:33:00,16426
577318,2011-11-18 13:42:00,17675
577319,2011-11-18 13:43:00,17301
577320,2011-11-18 13:44:00,13880
577321,2011-11-18 13:44:00,15311
577322,2011-11-18 13:45:00,17888
C577323,2011-11-18 13:57:00,17904
577324,2011-11-18 14:01:00,16463
577325,2011-11-18 14:07:00,13094
577326,2011-11-18 14:08:00,14646
C577327,2011-11-18 14:13:00,17779
577328,2011-11-18 14:14:00,14088
577329,2011-11-18 14:15:00,17779
C577330,2011-11-18 14:16:00,-1
577331,2011-11-18 14:23:00,14667
577332,2011-11-18 14:25:00,13013
577333,2011-11-18 14:40:00,14868
577334,2011-11-18 14:42:00,15368
577335,2011-11-18 14:50:00,14285
577336,2011-11-18 14:50:00,14793
577337,2011-11-18 14:51:00,15494
577338,2011-11-18 14:52:00,17650
577339,2011-11-18 14:57:00,-1
577340,2011-11-18 14:57:00,-1
577341,2011-11-18 15:00:00,16279
C577342,2011-11-18 15:11:00,-1
C577343,2011-11-18 15:13:00,-1
577344,2011-11-18 15:14:00,12437
C577345,2011-11-18 15:16:00,15563
C577346,2011-11-18 15:25:00,-1
577347,2011-11-18 15:27:00,13960
C577348,2011-11-18 15:30:00,-1
C577349,2011-11-18 15:32:00,16168
C577350,2011-11-18 15:35:00,14315
C577351,2011-11-18 15:37:00,17728
577352,2011-11-18 15:41:00,14820
C577353,2011-11-18 15:45:00,12781
C577354,2011-11-18 15:50:00,14732
577355,2011-11-18 15:53:00,14911
577356,2011-11-18 15:53:00,16350
577357,2011-11-18 15:54:00,13098
577358,2011-11-18 15:59:00,-1
577359,2011-11-18 16:07:00,14903
C577360,2011-11-18 16:12:00,13012
577361,2011-11-18 16:13:00,13012
C577362,2011-11-18 16:14:00,14073
C577363,2011-11-18 16:17:00,12697
C577364,2011-11-18 16:18:00,14140
577365,2011-11-18 16:19:00,17063
C577369,2011-11-18 16:20:00,14132
C577375,2011-11-18 16:21:00,14441
C577381,2011-11-18 16:24:00,15297
577382,2011-11-18 16:48:00,17961
C577383,2011-11-18 16:48:00,13091
C577384,2011-11-18 16:50:00,14156
C577385,2011-11-18 16:53:00,14189
C577386,2011-11-18 16:54:00,18276
577387,2011-11-18 16:55:00,17961
C577388,2011-11-18 16:58:00,14911
C577389,2011-11-18 16:59:00,13381
C577390,2011-11-18 17:01:00,18276
C577391,2011-11-18 17:03:00,13078
C577392,2011-11-18 17:05:00,16560
577393,2011-11-18 17:06:00,14031
C577394,2011-11-18 17:09:00,14902
C577395,2011-11-18 17:10:00,12779
577396,2011-11-18 17:11:00,17621
C577397,2011-11-18 17:12:00,12504
C577398,2011-11-18 17:15:00,16839
C577399,2011-11-18 17:15:00,13895
577400,2011-11-18 17:20:00,16201
577401,2011-11-18 17:34:00,-1
577402,2011-11-20 10:11:00,15465
577403,2011-11-20 10:15:00,13988
577404,2011-11-20 10:16:00,17243
577405,2011-11-20 10:29:00,14116
577406,2011-11-20 10:36:00,12702
577407,2011-11-20 10:37:00,14739
577408,2011-11-20 10:51:00,14805
577409,2011-11-20 10:53:00,16779
577410,2011-11-20 10:59:00,14664
577411,2011-11-20 11:00:00,17387
577429,2011-11-20 11:06:00,14881
577438,2011-11-20 11:09:00,18118
577440,2011-11-20 11:11:00,14477
577443,2011-11-20 11:16:00,12971
577469,2011-11-20 11:25:00,15009
577472,2011-11-20 11:28:00,14503
577473,2011-11-20 11:28:00,15919
577474,2011-11-20 11:30:00,12778
577475,2011-11-20 11:30:00,15152
577476,2011-11-20 11:31:00,12540
577477,2011-11-20 11:32:00,14157
577478,2011-11-20 11:33:00,15963
577479,2011-11-20 11:34:00,14911
577480,2011-11-20 11:37:00,14525
C577481,2011-11-20 11:39:00,12778
577482,2011-11-20 11:43:00,16762
577483,2011-11-20 11:50:00,14502
577484,2011-11-20 11:52:00,13536
577485,2011-11-20 11:56:00,16360
C577486,2011-11-20 11:59:00,15533
577487,2011-11-20 12:00:00,15061
577488,2011-11-20 12:00:00,13090
577489,2011-11-20 12:07:00,-1
577490,2011-11-20 12:11:00,16464
577491,2011-11-20 12:12:00,14595
577492,2011-11-20 12:13:00,16900
577493,2011-11-20 12:13:00,17323
577494,2011-11-20 12:17:00,16506
577495,2011-11-20 12:20:00,14704
577496,2011-11-20 12:20:00,16784
577497,2011-11-20 12:22:00,17555
577498,2011-11-20 12:22:00,15906
577499,2011-11-20 12:24:00,15906
577500,2011-11-20 12:30:00,14052
577501,2011-11-20 12:32:00,14075
577502,2011-11-20 12:34:00,12598
577503,2011-11-20 12:34:00,18110
577504,2011-11-20 12:36:00,14159
577505,2011-11-20 12:37:00,13118
577506,2011-11-20 12:40:00,13212
577507,2011-11-20 12:42:00,14710
577508,2011-11-20 12:45:00,18127
577510,2011-11-20 12:46:00,13118
C577509,2011-11-20 12:46:00,13118
577511,2011-11-20 12:53:00,17561
577512,2011-11-20 12:55:00,12523
C577513,2011-11-20 12:59:00,18110
577514,2011-11-20 13:00:00,16212
577515,2011-11-20 13:02:00,13427
577516,2011-11-20 13:08:00,16533
577517,2011-11-20 13:16:00,16710
577518,2011-11-20 13:17:00,14359
577519,2011-11-20 13:20:00,15044
577520,2011-11-20 13:20:00,14553
577521,2011-11-20 13:23:00,16411
577522,2011-11-20 13:23:00,15988
577523,2011-11-20 13:33:00,12597
577524,2011-11-20 13:33:00,16905
577525,2011-11-20 13:37:00,16905
577526,2011-11-20 13:39:00,16513
577527,2011-11-20 13:40:00,17523
577528,2011-11-20 13:45:00,15745
577529,2011-11-20 13:47:00,17523
577530,2011-11-20 13:48:00,14950
577531,2011-11-20 13:58:00,-1
577532,2011-11-20 14:01:00,16666
577533,2011-11-20 14:04:00,16877
577534,2011-11-20 14:05:00,18127
577535,2011-11-20 14:07:00,14071
577536,2011-11-20 14:14:00,15850
577537,2011-11-20 14:17:00,14860
577538,2011-11-20 14:20:00,18040
577539,2011-11-20 14:24:00,14547
577540,2011-11-20 14:28:00,14984
577541,2011-11-20 14:31:00,16899
577542,2011-11-20 14:33:00,13565
577543,2011-11-20 14:40:00,17636
577544,2011-11-20 14:43:00,17758
577545,2011-11-20 14:43:00,16931
577546,2011-11-20 14:45:00,17758
C577547,2011-11-20 14:48:00,17841
577548,2011-11-20 14:50:00,16710
577549,2011-11-20 15:00:00,17841
577550,2011-11-20 15:05:00,17738
577551,2011-11-20 15:21:00,12395
577552,2011-11-20 15:27:00,14282
577553,2011-11-20 15:30:00,17425
577554,2011-11-20 15:35:00,15533
577555,2011-11-20 15:35:00,13200
577556,2011-11-20 15:36:00,13832
577557,2011-11-20 15:36:00,15426
577572,2011-11-20 15:48:00,17384
577579,2011-11-20 15:52:00,14415
577594,2011-11-20 16:07:00,13142
577595,2011-11-20 16:12:00,16399
577596,2011-11-21 08:02:00,18080
577597,2011-11-21 08:19:00,16366
577598,2011-11-21 08:19:00,13430
577599,2011-11-21 08:26:00,15738
577600,2011-11-21 08:28:00,14447
577601,2011-11-21 08:31:00,17675
577602,2011-11-21 08:37:00,16139
577603,2011-11-21 08:40:00,15500
577604,2011-11-21 08:57:00,14300
577605,2011-11-21 09:02:00,13199
577606,2011-11-21 09:11:00,12462
577607,2011-11-21 09:21:00,14911
577608,2011-11-21 09:22:00,-1
577609,2011-11-21 09:51:00,12349
577610,2011-11-21 09:55:00,15373
577611,2011-11-21 09:59:00,-1
577612,2011-11-21 09:59:00,-1
577613,2011-11-21 10:02:00,14911
C577614,2011-11-21 10:18:00,17888
577615,2011-11-21 10:22:00,12658
577616,2011-11-21 10:22:00,13823
577617,2011-11-21 10:23:00,14883
577618,2011-11-21 10:27:00,12795
577633,2011-11-21 10:35:00,14194
577646,2011-11-21 10:39:00,13189
577669,2011-11-21 10:48:00,15567
577680,2011-11-21 10:51:00,17227
C577683,2011-11-21 10:51:00,14493
577687,2011-11-21 11:16:00,12583
577689,2011-11-21 11:29:00,17664
C577688,2011-11-21 11:29:00,13890
577690,2011-11-21 11:34:00,12856
577691,2011-11-21 11:34:00,14587
C577692,2011-11-21 11:47:00,14426
C577693,2011-11-21 11:48:00,12628
577694,2011-11-21 11:50:00,14702
577695,2011-11-21 11:55:00,15645
577696,2011-11-21 11:57:00,16406
577697,2011-11-21 12:02:00,15804
577698,2011-11-21 12:05:00,14963
577699,2011-11-21 12:06:00,13971
577700,2011-11-21 12:06:00,14449
577701,2011-11-21 12:11:00,13673
577711,2011-11-21 12:17:00,15527
577716,2011-11-21 12:18:00,15857
577718,2011-11-21 12:19:00,16013
577719,2011-11-21 12:20:00,16013
577720,2011-11-21 12:21:00,16013
577721,2011-11-21 12:24:00,13167
C577722,2011-11-21 12:35:00,14607
577723,2011-11-21 12:36:00,16713
577724,2011-11-21 12:37:00,12984
577725,2011-11-21 12:38:00,14607
577726,2011-11-21 12:40:00,15676
577727,2011-11-21 12:43:00,15671
577728,2011-11-21 12:52:00,17811
577729,2011-11-21 12:53:00,15179
577730,2011-11-21 12:59:00,17253
C577731,2011-11-21 13:06:00,17811
577732,2011-11-21 13:09:00,15093
577733,2011-11-21 13:10:00,15163
577734,2011-11-21 13:14:00,17502
577735,2011-11-21 13:14:00,14482
577736,2011-11-21 13:20:00,14606
C577737,2011-11-21 13:25:00,15681
577738,2011-11-21 13:35:00,13739
577739,2011-11-21 13:36:00,14551
577740,2011-11-21 13:36:00,17625
577741,2011-11-21 13:40:00,12921
577742,2011-11-21 13:41:00,13755
577743,2011-11-21 13:44:00,17006
577744,2011-11-21 13:58:00,18229
577745,2011-11-21 14:06:00,18139
577746,2011-11-21 14:17:00,15274
577747,2011-11-21 14:21:00,17450
577748,2011-11-21 14:24:00,15159
577749,2011-11-21 14:26:00,16242
C577750,2011-11-21 14:30:00,12878
577751,2011-11-21 14:34:00,12904
C577752,2011-11-21 14:37:00,16670
C577753,2011-11-21 14:40:00,13756
577754,2011-11-21 14:47:00,18139
577755,2011-11-21 14:49:00,17010
577756,2011-11-21 14:59:00,15115
577757,2011-11-21 15:10:00,13755
577768,2011-11-21 15:18:00,-1
577769,2011-11-21 15:27:00,16379
577770,2011-11-21 15:33:00,13282
577771,2011-11-21 15:42:00,16168
577772,2011-11-21 15:53:00,18139
577773,2011-11-21 15:57:00,16712
577774,2011-11-21 15:57:00,16712
C577775,2011-11-21 16:00:00,12504
577776,2011-11-21 16:02:00,12504
577777,2011-11-21 16:06:00,-1
577778,2011-11-21 16:10:00,16549
C577779,2011-11-21 16:11:00,-1
577780,2011-11-21 16:14:00,-1
C577781,2011-11-21 16:14:00,15406
577782,2011-11-21 16:17:00,16549
577783,2011-11-21 16:20:00,18139
577784,2011-11-21 16:24:00,13862
577785,2011-11-21 16:25:00,16369
C577786,2011-11-21 16:27:00,13246
577787,2011-11-21 16:28:00,-1
577788,2011-11-21 16:28:00,-1
577789,2011-11-21 16:28:00,-1
577790,2011-11-21 16:35:00,14198
577791,2011-11-21 16:36:00,17100
577792,2011-11-21 16:36:00,17100
577793,2011-11-21 16:40:00,13468
577794,2011-11-21 16:48:00,14030
577795,2011-11-21 16:50:00,13246
577796,2011-11-21 16:53:00,15105
577797,2011-11-21 16:54:00,15105
577798,2011-11-21 16:54:00,17757
C577799,2011-11-21 16:55:00,13458
577800,2011-11-21 17:00:00,15484
577801,2011-11-21 17:04:00,17629
577802,2011-11-21 17:10:00,15132
577803,2011-11-21 17:28:00,-1
577804,2011-11-21 17:33:00,17432
577805,2011-11-22 08:19:00,13881
577806,2011-11-22 08:20:00,12963
577807,2011-11-22 08:26:00,15699
577808,2011-11-22 08:28:00,13403
577809,2011-11-22 08:34:00,12584
577810,2011-11-22 08:44:00,17949
577811,2011-11-22 08:54:00,16311
577812,2011-11-22 08:56:00,16956
577813,2011-11-22 09:06:00,14297
577814,2011-11-22 09:16:00,15106
C577815,2011-11-22 09:16:00,17071
577816,2011-11-22 09:17:00,18139
C577817,2011-11-22 09:17:00,13081
577818,2011-11-22 09:18:00,13456
C577819,2011-11-22 09:23:00,17313
577820,2011-11-22 09:24:00,13408
C577821,2011-11-22 09:29:00,13777
577822,2011-11-22 09:34:00,14607
577823,2011-11-22 09:40:00,16107
577824,2011-11-22 09:42:00,15845
577825,2011-11-22 09:42:00,17453
577826,2011-11-22 09:43:00,17600
577827,2011-11-22 09:53:00,16782
C577828,2011-11-22 09:53:00,14911
577829,2011-11-22 09:55:00,-1
577830,2011-11-22 10:12:00,15187
577831,2011-11-22 10:17:00,16748
C577832,2011-11-22 10:18:00,18274
577833,2011-11-22 10:20:00,17315
577834,2011-11-22 10:21:00,17528
577835,2011-11-22 10:24:00,16607
577836,2011-11-22 10:26:00,-1
577837,2011-11-22 10:30:00,14834
577838,2011-11-22 10:32:00,16352
C577839,2011-11-22 10:33:00,16633
577840,2011-11-22 10:34:00,17324
577841,2011-11-22 10:35:00,14262
577842,2011-11-22 10:39:00,16353
577843,2011-11-22 10:39:00,16353
577844,2011-11-22 10:41:00,-1
577845,2011-11-22 10:44:00,18139
577848,2011-11-22 10:59:00,13247
C577849,2011-11-22 10:59:00,14534
577850,2011-11-22 11:04:00,14911
577851,2011-11-22 11:04:00,13267
577852,2011-11-22 11:08:00,16532
577853,2011-11-22 11:13:00,13681
577854,2011-11-22 11:14:00,16128
577855,2011-11-22 11:18:00,15877
577856,2011-11-22 11:19:00,12490
